Country Name,Country Code,Time,Time Code,"GNI per capita, PPP (current international $) [NY.GNP.PCAP.PP.CD]"
Malta,MLT,2009,YR2009,24360
Malta,MLT,2010,YR2010,26350
Malta,MLT,2011,YR2011,27690
Malta,MLT,2012,YR2012,28230
Malta,MLT,2013,YR2013,29700
Malta,MLT,2014,YR2014,31650
Malta,MLT,2015,YR2015,34260
Malta,MLT,2016,YR2016,35530
Marshall Islands,MHL,1985,YR1985,..
Marshall Islands,MHL,1986,YR1986,..
Marshall Islands,MHL,1987,YR1987,..
Marshall Islands,MHL,1988,YR1988,..
Marshall Islands,MHL,1989,YR1989,..
Marshall Islands,MHL,1990,YR1990,..
Marshall Islands,MHL,1991,YR1991,..
Marshall Islands,MHL,1992,YR1992,..
Marshall Islands,MHL,1993,YR1993,..
Marshall Islands,MHL,1994,YR1994,..
Marshall Islands,MHL,1995,YR1995,3250
Marshall Islands,MHL,1996,YR1996,2830
Marshall Islands,MHL,1997,YR1997,2730
Marshall Islands,MHL,1998,YR1998,2760
Marshall Islands,MHL,1999,YR1999,2810
Marshall Islands,MHL,2000,YR2000,3040
Marshall Islands,MHL,2001,YR2001,3270
Marshall Islands,MHL,2002,YR2002,3340
Marshall Islands,MHL,2003,YR2003,3380
Marshall Islands,MHL,2004,YR2004,3490
Marshall Islands,MHL,2005,YR2005,3740
Marshall Islands,MHL,2006,YR2006,3860
Marshall Islands,MHL,2007,YR2007,4090
Marshall Islands,MHL,2008,YR2008,4070
Marshall Islands,MHL,2009,YR2009,4000
Marshall Islands,MHL,2010,YR2010,4120
Marshall Islands,MHL,2011,YR2011,4280
Marshall Islands,MHL,2012,YR2012,4270
Marshall Islands,MHL,2013,YR2013,4580
Marshall Islands,MHL,2014,YR2014,4930
Marshall Islands,MHL,2015,YR2015,5400
Marshall Islands,MHL,2016,YR2016,5370
Mauritania,MRT,1985,YR1985,..
Mauritania,MRT,1986,YR1986,..
Mauritania,MRT,1987,YR1987,..
Mauritania,MRT,1988,YR1988,..
Mauritania,MRT,1989,YR1989,..
Mauritania,MRT,1990,YR1990,1710
Mauritania,MRT,1991,YR1991,1780
Mauritania,MRT,1992,YR1992,1800
Mauritania,MRT,1993,YR1993,1880
Mauritania,MRT,1994,YR1994,1810
Mauritania,MRT,1995,YR1995,1980
Mauritania,MRT,1996,YR1996,2220
Mauritania,MRT,1997,YR1997,2090
Mauritania,MRT,1998,YR1998,2120
Mauritania,MRT,1999,YR1999,2250
Mauritania,MRT,2000,YR2000,2200
Mauritania,MRT,2001,YR2001,2150
Mauritania,MRT,2002,YR2002,2290
Mauritania,MRT,2003,YR2003,2390
Mauritania,MRT,2004,YR2004,2520
Mauritania,MRT,2005,YR2005,2740
Mauritania,MRT,2006,YR2006,3090
Mauritania,MRT,2007,YR2007,3190
Mauritania,MRT,2008,YR2008,3240
Mauritania,MRT,2009,YR2009,3200
Mauritania,MRT,2010,YR2010,3200
Mauritania,MRT,2011,YR2011,3270
Mauritania,MRT,2012,YR2012,3400
Mauritania,MRT,2013,YR2013,3560
Mauritania,MRT,2014,YR2014,3670
Mauritania,MRT,2015,YR2015,3690
Mauritania,MRT,2016,YR2016,3760
Mauritius,MUS,1985,YR1985,..
Mauritius,MUS,1986,YR1986,..
Mauritius,MUS,1987,YR1987,..
Mauritius,MUS,1988,YR1988,..
Mauritius,MUS,1989,YR1989,..
Mauritius,MUS,1990,YR1990,4730
Mauritius,MUS,1991,YR1991,5110
Mauritius,MUS,1992,YR1992,5500
Mauritius,MUS,1993,YR1993,5830
Mauritius,MUS,1994,YR1994,6070
Mauritius,MUS,1995,YR1995,6420
Mauritius,MUS,1996,YR1996,6790
Mauritius,MUS,1997,YR1997,7260
Mauritius,MUS,1998,YR1998,7680
Mauritius,MUS,1999,YR1999,7910
Mauritius,MUS,2000,YR2000,8720
Mauritius,MUS,2001,YR2001,9170
Mauritius,MUS,2002,YR2002,9440
Mauritius,MUS,2003,YR2003,9820
Mauritius,MUS,2004,YR2004,10640
Mauritius,MUS,2005,YR2005,11060
Mauritius,MUS,2006,YR2006,12390
Mauritius,MUS,2007,YR2007,13650
Mauritius,MUS,2008,YR2008,14470
Mauritius,MUS,2009,YR2009,14750
Mauritius,MUS,2010,YR2010,15800
Mauritius,MUS,2011,YR2011,16610
Mauritius,MUS,2012,YR2012,17470
Mauritius,MUS,2013,YR2013,18280
Mauritius,MUS,2014,YR2014,18740
Mauritius,MUS,2015,YR2015,19960
Mauritius,MUS,2016,YR2016,21020
"Micronesia, Fed. Sts.",FSM,1985,YR1985,..
"Micronesia, Fed. Sts.",FSM,1986,YR1986,..
"Micronesia, Fed. Sts.",FSM,1987,YR1987,..
"Micronesia, Fed. Sts.",FSM,1988,YR1988,..
"Micronesia, Fed. Sts.",FSM,1989,YR1989,..
"Micronesia, Fed. Sts.",FSM,1990,YR1990,..
"Micronesia, Fed. Sts.",FSM,1991,YR1991,..
"Micronesia, Fed. Sts.",FSM,1992,YR1992,..
"Micronesia, Fed. Sts.",FSM,1993,YR1993,2340
"Micronesia, Fed. Sts.",FSM,1994,YR1994,2340
"Micronesia, Fed. Sts.",FSM,1995,YR1995,2400
"Micronesia, Fed. Sts.",FSM,1996,YR1996,2350
"Micronesia, Fed. Sts.",FSM,1997,YR1997,2360
"Micronesia, Fed. Sts.",FSM,1998,YR1998,2300
"Micronesia, Fed. Sts.",FSM,1999,YR1999,2370
"Micronesia, Fed. Sts.",FSM,2000,YR2000,2540
"Micronesia, Fed. Sts.",FSM,2001,YR2001,2640
"Micronesia, Fed. Sts.",FSM,2002,YR2002,2690
"Micronesia, Fed. Sts.",FSM,2003,YR2003,2790
"Micronesia, Fed. Sts.",FSM,2004,YR2004,2820
"Micronesia, Fed. Sts.",FSM,2005,YR2005,3000
"Micronesia, Fed. Sts.",FSM,2006,YR2006,3100
"Micronesia, Fed. Sts.",FSM,2007,YR2007,3160
"Micronesia, Fed. Sts.",FSM,2008,YR2008,3130
"Micronesia, Fed. Sts.",FSM,2009,YR2009,3300
"Micronesia, Fed. Sts.",FSM,2010,YR2010,3350
"Micronesia, Fed. Sts.",FSM,2011,YR2011,3520
"Micronesia, Fed. Sts.",FSM,2012,YR2012,3570
"Micronesia, Fed. Sts.",FSM,2013,YR2013,3590
"Micronesia, Fed. Sts.",FSM,2014,YR2014,3560
"Micronesia, Fed. Sts.",FSM,2015,YR2015,4140
"Micronesia, Fed. Sts.",FSM,2016,YR2016,4120
Moldova,MDA,1985,YR1985,..
Moldova,MDA,1986,YR1986,..
Moldova,MDA,1987,YR1987,..
Moldova,MDA,1988,YR1988,..
Moldova,MDA,1989,YR1989,..
Moldova,MDA,1990,YR1990,..
Moldova,MDA,1991,YR1991,..
Moldova,MDA,1992,YR1992,..
Moldova,MDA,1993,YR1993,..
Moldova,MDA,1994,YR1994,..
Moldova,MDA,1995,YR1995,1870
Moldova,MDA,1996,YR1996,1880
Moldova,MDA,1997,YR1997,1940
Moldova,MDA,1998,YR1998,1830
Moldova,MDA,1999,YR1999,1790
Moldova,MDA,2000,YR2000,1870
Moldova,MDA,2001,YR2001,2130
Moldova,MDA,2002,YR2002,2340
Moldova,MDA,2003,YR2003,2680
Moldova,MDA,2004,YR2004,2990
Moldova,MDA,2005,YR2005,3300
Moldova,MDA,2006,YR2006,3570
Moldova,MDA,2007,YR2007,3700
Moldova,MDA,2008,YR2008,4090
Moldova,MDA,2009,YR2009,3730
Moldova,MDA,2010,YR2010,4150
Moldova,MDA,2011,YR2011,4520
Moldova,MDA,2012,YR2012,4700
Moldova,MDA,2013,YR2013,5210
Moldova,MDA,2014,YR2014,5540
Moldova,MDA,2015,YR2015,5410
Moldova,MDA,2016,YR2016,5740
Monaco,MCO,1985,YR1985,..
Monaco,MCO,1986,YR1986,..
Monaco,MCO,1987,YR1987,..
Monaco,MCO,1988,YR1988,..
Monaco,MCO,1989,YR1989,..
Monaco,MCO,1990,YR1990,..
Monaco,MCO,1991,YR1991,..
Monaco,MCO,1992,YR1992,..
Monaco,MCO,1993,YR1993,..
Monaco,MCO,1994,YR1994,..
Monaco,MCO,1995,YR1995,..
Monaco,MCO,1996,YR1996,..
Monaco,MCO,1997,YR1997,..
Monaco,MCO,1998,YR1998,..
Monaco,MCO,1999,YR1999,..
Monaco,MCO,2000,YR2000,..
Monaco,MCO,2001,YR2001,..
Monaco,MCO,2002,YR2002,..
Monaco,MCO,2003,YR2003,..
Monaco,MCO,2004,YR2004,..
Monaco,MCO,2005,YR2005,..
Monaco,MCO,2006,YR2006,..
Monaco,MCO,2007,YR2007,..
Monaco,MCO,2008,YR2008,..
Monaco,MCO,2009,YR2009,..
Monaco,MCO,2010,YR2010,..
Monaco,MCO,2011,YR2011,..
Monaco,MCO,2012,YR2012,..
Monaco,MCO,2013,YR2013,..
Monaco,MCO,2014,YR2014,..
Monaco,MCO,2015,YR2015,..
Monaco,MCO,2016,YR2016,..
Mongolia,MNG,1985,YR1985,..
Mongolia,MNG,1986,YR1986,..
Mongolia,MNG,1987,YR1987,..
Mongolia,MNG,1988,YR1988,..
Mongolia,MNG,1989,YR1989,..
Mongolia,MNG,1990,YR1990,3250
Mongolia,MNG,1991,YR1991,3070
Mongolia,MNG,1992,YR1992,2760
Mongolia,MNG,1993,YR1993,2680
Mongolia,MNG,1994,YR1994,2810
Mongolia,MNG,1995,YR1995,3040
Mongolia,MNG,1996,YR1996,3160
Mongolia,MNG,1997,YR1997,3310
Mongolia,MNG,1998,YR1998,3470
Mongolia,MNG,1999,YR1999,3600
Mongolia,MNG,2000,YR2000,3670
Mongolia,MNG,2001,YR2001,3840
Mongolia,MNG,2002,YR2002,4040
Mongolia,MNG,2003,YR2003,4350
Mongolia,MNG,2004,YR2004,4890
Mongolia,MNG,2005,YR2005,5270
Mongolia,MNG,2006,YR2006,5880
Mongolia,MNG,2007,YR2007,6490
Mongolia,MNG,2008,YR2008,7050
Mongolia,MNG,2009,YR2009,6830
Mongolia,MNG,2010,YR2010,6940
Mongolia,MNG,2011,YR2011,8150
Mongolia,MNG,2012,YR2012,9200
Mongolia,MNG,2013,YR2013,10470
Mongolia,MNG,2014,YR2014,10980
Mongolia,MNG,2015,YR2015,11160
Mongolia,MNG,2016,YR2016,11230
Montenegro,MNE,1985,YR1985,..
Montenegro,MNE,1986,YR1986,..
Montenegro,MNE,1987,YR1987,..
Montenegro,MNE,1988,YR1988,..
Montenegro,MNE,1989,YR1989,..
Montenegro,MNE,1990,YR1990,..
Montenegro,MNE,1991,YR1991,..
Montenegro,MNE,1992,YR1992,..
Montenegro,MNE,1993,YR1993,..
Montenegro,MNE,1994,YR1994,..
Montenegro,MNE,1995,YR1995,..
Montenegro,MNE,1996,YR1996,..
Montenegro,MNE,1997,YR1997,..
Montenegro,MNE,1998,YR1998,..
Montenegro,MNE,1999,YR1999,..
Montenegro,MNE,2000,YR2000,6310
Montenegro,MNE,2001,YR2001,7110
Montenegro,MNE,2002,YR2002,7500
Montenegro,MNE,2003,YR2003,7760
Montenegro,MNE,2004,YR2004,8240
Montenegro,MNE,2005,YR2005,8410
Montenegro,MNE,2006,YR2006,10620
Montenegro,MNE,2007,YR2007,12590
Montenegro,MNE,2008,YR2008,14020
Montenegro,MNE,2009,YR2009,13050
Montenegro,MNE,2010,YR2010,13540
Montenegro,MNE,2011,YR2011,14590
Montenegro,MNE,2012,YR2012,14100
Montenegro,MNE,2013,YR2013,15160
Montenegro,MNE,2014,YR2014,15580
Montenegro,MNE,2015,YR2015,16690
Montenegro,MNE,2016,YR2016,18020
Morocco,MAR,1985,YR1985,..
Morocco,MAR,1986,YR1986,..
Morocco,MAR,1987,YR1987,..
Morocco,MAR,1988,YR1988,..
Morocco,MAR,1989,YR1989,..
Morocco,MAR,1990,YR1990,2460
Morocco,MAR,1991,YR1991,2670
Morocco,MAR,1992,YR1992,2630
Morocco,MAR,1993,YR1993,2610
Morocco,MAR,1994,YR1994,2920
Morocco,MAR,1995,YR1995,2760
Morocco,MAR,1996,YR1996,3140
Morocco,MAR,1997,YR1997,3100
Morocco,MAR,1998,YR1998,3340
Morocco,MAR,1999,YR1999,3390
Morocco,MAR,2000,YR2000,3480
Morocco,MAR,2001,YR2001,3780
Morocco,MAR,2002,YR2002,3930
Morocco,MAR,2003,YR2003,4200
Morocco,MAR,2004,YR2004,4490
Morocco,MAR,2005,YR2005,4750
Morocco,MAR,2006,YR2006,5200
Morocco,MAR,2007,YR2007,5480
Morocco,MAR,2008,YR2008,5850
Morocco,MAR,2009,YR2009,6000
Morocco,MAR,2010,YR2010,6230
Morocco,MAR,2011,YR2011,6580
Morocco,MAR,2012,YR2012,6780
Morocco,MAR,2013,YR2013,7140
Morocco,MAR,2014,YR2014,7300
Morocco,MAR,2015,YR2015,7670
Morocco,MAR,2016,YR2016,7710
Mozambique,MOZ,1985,YR1985,..
Mozambique,MOZ,1986,YR1986,..
Mozambique,MOZ,1987,YR1987,..
Mozambique,MOZ,1988,YR1988,..
Mozambique,MOZ,1989,YR1989,..
Mozambique,MOZ,1990,YR1990,240
Mozambique,MOZ,1991,YR1991,250
Mozambique,MOZ,1992,YR1992,230
Mozambique,MOZ,1993,YR1993,240
Mozambique,MOZ,1994,YR1994,260
Mozambique,MOZ,1995,YR1995,260
Mozambique,MOZ,1996,YR1996,330
Mozambique,MOZ,1997,YR1997,370
Mozambique,MOZ,1998,YR1998,400
Mozambique,MOZ,1999,YR1999,430
Mozambique,MOZ,2000,YR2000,430
Mozambique,MOZ,2001,YR2001,480
Mozambique,MOZ,2002,YR2002,470
Mozambique,MOZ,2003,YR2003,550
Mozambique,MOZ,2004,YR2004,580
Mozambique,MOZ,2005,YR2005,630
Mozambique,MOZ,2006,YR2006,670
Mozambique,MOZ,2007,YR2007,730
Mozambique,MOZ,2008,YR2008,780
Mozambique,MOZ,2009,YR2009,840
Mozambique,MOZ,2010,YR2010,870
Mozambique,MOZ,2011,YR2011,940
Mozambique,MOZ,2012,YR2012,1010
Mozambique,MOZ,2013,YR2013,1070
Mozambique,MOZ,2014,YR2014,1120
Mozambique,MOZ,2015,YR2015,1170
Mozambique,MOZ,2016,YR2016,1190
Myanmar,MMR,1985,YR1985,..
Myanmar,MMR,1986,YR1986,..
Myanmar,MMR,1987,YR1987,..
Myanmar,MMR,1988,YR1988,..
Myanmar,MMR,1989,YR1989,..
Myanmar,MMR,1990,YR1990,480
Myanmar,MMR,1991,YR1991,490
Myanmar,MMR,1992,YR1992,540
Myanmar,MMR,1993,YR1993,580
Myanmar,MMR,1994,YR1994,630
Myanmar,MMR,1995,YR1995,680
Myanmar,MMR,1996,YR1996,720
Myanmar,MMR,1997,YR1997,770
Myanmar,MMR,1998,YR1998,810
Myanmar,MMR,1999,YR1999,900
Myanmar,MMR,2000,YR2000,1040
Myanmar,MMR,2001,YR2001,1160
Myanmar,MMR,2002,YR2002,1310
Myanmar,MMR,2003,YR2003,1510
Myanmar,MMR,2004,YR2004,1740
Myanmar,MMR,2005,YR2005,2020
Myanmar,MMR,2006,YR2006,2340
Myanmar,MMR,2007,YR2007,2680
Myanmar,MMR,2008,YR2008,2990
Myanmar,MMR,2009,YR2009,3310
Myanmar,MMR,2010,YR2010,3650
Myanmar,MMR,2011,YR2011,3900
Myanmar,MMR,2012,YR2012,4060
Myanmar,MMR,2013,YR2013,4450
Myanmar,MMR,2014,YR2014,4830
Myanmar,MMR,2015,YR2015,5220
Myanmar,MMR,2016,YR2016,5590
Namibia,NAM,1985,YR1985,..
Namibia,NAM,1986,YR1986,..
Namibia,NAM,1987,YR1987,..
Namibia,NAM,1988,YR1988,..
Namibia,NAM,1989,YR1989,..
Namibia,NAM,1990,YR1990,3820
Namibia,NAM,1991,YR1991,4190
Namibia,NAM,1992,YR1992,4330
Namibia,NAM,1993,YR1993,4260
Namibia,NAM,1994,YR1994,4280
Namibia,NAM,1995,YR1995,4520
Namibia,NAM,1996,YR1996,4510
Namibia,NAM,1997,YR1997,4630
Namibia,NAM,1998,YR1998,4730
Namibia,NAM,1999,YR1999,4710
Namibia,NAM,2000,YR2000,5030
Namibia,NAM,2001,YR2001,5080
Namibia,NAM,2002,YR2002,5410
Namibia,NAM,2003,YR2003,5880
Namibia,NAM,2004,YR2004,6450
Namibia,NAM,2005,YR2005,6570
Namibia,NAM,2006,YR2006,7220
Namibia,NAM,2007,YR2007,7490
Namibia,NAM,2008,YR2008,7760
Namibia,NAM,2009,YR2009,7710
Namibia,NAM,2010,YR2010,7970
Namibia,NAM,2011,YR2011,8490
Namibia,NAM,2012,YR2012,8770
Namibia,NAM,2013,YR2013,9510
Namibia,NAM,2014,YR2014,10110
Namibia,NAM,2015,YR2015,10570
Namibia,NAM,2016,YR2016,10350
Nauru,NRU,1985,YR1985,..
Nauru,NRU,1986,YR1986,..
Nauru,NRU,1987,YR1987,..
Nauru,NRU,1988,YR1988,..
Nauru,NRU,1989,YR1989,..
Nauru,NRU,1990,YR1990,..
Nauru,NRU,1991,YR1991,..
Nauru,NRU,1992,YR1992,..
Nauru,NRU,1993,YR1993,..
Nauru,NRU,1994,YR1994,..
Nauru,NRU,1995,YR1995,..
Nauru,NRU,1996,YR1996,..
Nauru,NRU,1997,YR1997,..
Nauru,NRU,1998,YR1998,..
Nauru,NRU,1999,YR1999,..
Nauru,NRU,2000,YR2000,..
Nauru,NRU,2001,YR2001,..
Nauru,NRU,2002,YR2002,..
Nauru,NRU,2003,YR2003,..
Nauru,NRU,2004,YR2004,..
Nauru,NRU,2005,YR2005,..
Nauru,NRU,2006,YR2006,..
Nauru,NRU,2007,YR2007,5230
Nauru,NRU,2008,YR2008,5560
Nauru,NRU,2009,YR2009,6680
Nauru,NRU,2010,YR2010,7520
Nauru,NRU,2011,YR2011,8160
Nauru,NRU,2012,YR2012,9650
Nauru,NRU,2013,YR2013,12750
Nauru,NRU,2014,YR2014,15790
Nauru,NRU,2015,YR2015,16190
Nauru,NRU,2016,YR2016,17510
Nepal,NPL,1985,YR1985,..
Nepal,NPL,1986,YR1986,..
Nepal,NPL,1987,YR1987,..
Nepal,NPL,1988,YR1988,..
Nepal,NPL,1989,YR1989,..
Nepal,NPL,1990,YR1990,780
Nepal,NPL,1991,YR1991,830
Nepal,NPL,1992,YR1992,860
Nepal,NPL,1993,YR1993,890
Nepal,NPL,1994,YR1994,960
Nepal,NPL,1995,YR1995,990
Nepal,NPL,1996,YR1996,1030
Nepal,NPL,1997,YR1997,1080
Nepal,NPL,1998,YR1998,1100
Nepal,NPL,1999,YR1999,1150
Nepal,NPL,2000,YR2000,1220
Nepal,NPL,2001,YR2001,1290
Nepal,NPL,2002,YR2002,1280
Nepal,NPL,2003,YR2003,1340
Nepal,NPL,2004,YR2004,1420
Nepal,NPL,2005,YR2005,1500
Nepal,NPL,2006,YR2006,1590
Nepal,NPL,2007,YR2007,1680
Nepal,NPL,2008,YR2008,1790
Nepal,NPL,2009,YR2009,1880
Nepal,NPL,2010,YR2010,1960
Nepal,NPL,2011,YR2011,2040
Nepal,NPL,2012,YR2012,2160
Nepal,NPL,2013,YR2013,2260
Nepal,NPL,2014,YR2014,2430
Nepal,NPL,2015,YR2015,2500
Nepal,NPL,2016,YR2016,2520
New Caledonia,NCL,1985,YR1985,..
New Caledonia,NCL,1986,YR1986,..
New Caledonia,NCL,1987,YR1987,..
New Caledonia,NCL,1988,YR1988,..
New Caledonia,NCL,1989,YR1989,..
New Caledonia,NCL,1990,YR1990,..
New Caledonia,NCL,1991,YR1991,..
New Caledonia,NCL,1992,YR1992,..
New Caledonia,NCL,1993,YR1993,..
New Caledonia,NCL,1994,YR1994,..
New Caledonia,NCL,1995,YR1995,..
New Caledonia,NCL,1996,YR1996,..
New Caledonia,NCL,1997,YR1997,..
New Caledonia,NCL,1998,YR1998,..
New Caledonia,NCL,1999,YR1999,..
New Caledonia,NCL,2000,YR2000,..
New Caledonia,NCL,2001,YR2001,..
New Caledonia,NCL,2002,YR2002,..
New Caledonia,NCL,2003,YR2003,..
New Caledonia,NCL,2004,YR2004,..
New Caledonia,NCL,2005,YR2005,..
New Caledonia,NCL,2006,YR2006,..
New Caledonia,NCL,2007,YR2007,..
New Caledonia,NCL,2008,YR2008,..
New Caledonia,NCL,2009,YR2009,..
New Caledonia,NCL,2010,YR2010,..
New Caledonia,NCL,2011,YR2011,..
New Caledonia,NCL,2012,YR2012,..
New Caledonia,NCL,2013,YR2013,..
New Caledonia,NCL,2014,YR2014,..
New Caledonia,NCL,2015,YR2015,..
New Caledonia,NCL,2016,YR2016,..
New Zealand,NZL,1985,YR1985,..
New Zealand,NZL,1986,YR1986,..
New Zealand,NZL,1987,YR1987,..
New Zealand,NZL,1988,YR1988,..
New Zealand,NZL,1989,YR1989,..
New Zealand,NZL,1990,YR1990,14250
New Zealand,NZL,1991,YR1991,13580
New Zealand,NZL,1992,YR1992,13950
New Zealand,NZL,1993,YR1993,14810
New Zealand,NZL,1994,YR1994,15930
New Zealand,NZL,1995,YR1995,16780
New Zealand,NZL,1996,YR1996,17090
New Zealand,NZL,1997,YR1997,17990
New Zealand,NZL,1998,YR1998,18440
New Zealand,NZL,1999,YR1999,19350
New Zealand,NZL,2000,YR2000,20290
New Zealand,NZL,2001,YR2001,21380
New Zealand,NZL,2002,YR2002,22130
New Zealand,NZL,2003,YR2003,22830
New Zealand,NZL,2004,YR2004,23670
New Zealand,NZL,2005,YR2005,24020
New Zealand,NZL,2006,YR2006,25900
New Zealand,NZL,2007,YR2007,27290
New Zealand,NZL,2008,YR2008,27700
New Zealand,NZL,2009,YR2009,29440
New Zealand,NZL,2010,YR2010,29710
New Zealand,NZL,2011,YR2011,31250
New Zealand,NZL,2012,YR2012,31610
New Zealand,NZL,2013,YR2013,34740
New Zealand,NZL,2014,YR2014,35730
New Zealand,NZL,2015,YR2015,36090
New Zealand,NZL,2016,YR2016,37190
Nicaragua,NIC,1985,YR1985,..
Nicaragua,NIC,1986,YR1986,..
Nicaragua,NIC,1987,YR1987,..
Nicaragua,NIC,1988,YR1988,..
Nicaragua,NIC,1989,YR1989,..
Nicaragua,NIC,1990,YR1990,1890
Nicaragua,NIC,1991,YR1991,1520
Nicaragua,NIC,1992,YR1992,1420
Nicaragua,NIC,1993,YR1993,1480
Nicaragua,NIC,1994,YR1994,1770
Nicaragua,NIC,1995,YR1995,1950
Nicaragua,NIC,1996,YR1996,2100
Nicaragua,NIC,1997,YR1997,2220
Nicaragua,NIC,1998,YR1998,2340
Nicaragua,NIC,1999,YR1999,2500
Nicaragua,NIC,2000,YR2000,2620
Nicaragua,NIC,2001,YR2001,2710
Nicaragua,NIC,2002,YR2002,2750
Nicaragua,NIC,2003,YR2003,2840
Nicaragua,NIC,2004,YR2004,3050
Nicaragua,NIC,2005,YR2005,3270
Nicaragua,NIC,2006,YR2006,3430
Nicaragua,NIC,2007,YR2007,3680
Nicaragua,NIC,2008,YR2008,3830
Nicaragua,NIC,2009,YR2009,3670
Nicaragua,NIC,2010,YR2010,3830
Nicaragua,NIC,2011,YR2011,4110
Nicaragua,NIC,2012,YR2012,4400
Nicaragua,NIC,2013,YR2013,4640
Nicaragua,NIC,2014,YR2014,4910
Nicaragua,NIC,2015,YR2015,5130
Nicaragua,NIC,2016,YR2016,5380
Niger,NER,1985,YR1985,..
Niger,NER,1986,YR1986,..
Niger,NER,1987,YR1987,..
Niger,NER,1988,YR1988,..
Niger,NER,1989,YR1989,..
Niger,NER,1990,YR1990,560
Niger,NER,1991,YR1991,580
Niger,NER,1992,YR1992,540
Niger,NER,1993,YR1993,540
Niger,NER,1994,YR1994,550
Niger,NER,1995,YR1995,560
Niger,NER,1996,YR1996,570
Niger,NER,1997,YR1997,580
Niger,NER,1998,YR1998,620
Niger,NER,1999,YR1999,610
Niger,NER,2000,YR2000,590
Niger,NER,2001,YR2001,630
Niger,NER,2002,YR2002,630
Niger,NER,2003,YR2003,650
Niger,NER,2004,YR2004,650
Niger,NER,2005,YR2005,680
Niger,NER,2006,YR2006,710
Niger,NER,2007,YR2007,730
Niger,NER,2008,YR2008,780
Niger,NER,2009,YR2009,750
Niger,NER,2010,YR2010,790
Niger,NER,2011,YR2011,800
Niger,NER,2012,YR2012,860
Niger,NER,2013,YR2013,880
Niger,NER,2014,YR2014,940
Niger,NER,2015,YR2015,950
Niger,NER,2016,YR2016,970
Nigeria,NGA,1985,YR1985,..
Nigeria,NGA,1986,YR1986,..
Nigeria,NGA,1987,YR1987,..
Nigeria,NGA,1988,YR1988,..
Nigeria,NGA,1989,YR1989,..
Nigeria,NGA,1990,YR1990,2050
Nigeria,NGA,1991,YR1991,2080
Nigeria,NGA,1992,YR1992,2150
Nigeria,NGA,1993,YR1993,2050
Nigeria,NGA,1994,YR1994,2040
Nigeria,NGA,1995,YR1995,2070
Nigeria,NGA,1996,YR1996,2160
Nigeria,NGA,1997,YR1997,2210
Nigeria,NGA,1998,YR1998,2210
Nigeria,NGA,1999,YR1999,2260
Nigeria,NGA,2000,YR2000,2220
Nigeria,NGA,2001,YR2001,2430
Nigeria,NGA,2002,YR2002,2750
Nigeria,NGA,2003,YR2003,2900
Nigeria,NGA,2004,YR2004,3180
Nigeria,NGA,2005,YR2005,3390
Nigeria,NGA,2006,YR2006,3830
Nigeria,NGA,2007,YR2007,3980
Nigeria,NGA,2008,YR2008,4220
Nigeria,NGA,2009,YR2009,4450
Nigeria,NGA,2010,YR2010,4710
Nigeria,NGA,2011,YR2011,4920
Nigeria,NGA,2012,YR2012,5130
Nigeria,NGA,2013,YR2013,5400
Nigeria,NGA,2014,YR2014,5790
Nigeria,NGA,2015,YR2015,5890
Nigeria,NGA,2016,YR2016,5750
North Macedonia,MKD,1985,YR1985,..
North Macedonia,MKD,1986,YR1986,..
North Macedonia,MKD,1987,YR1987,..
North Macedonia,MKD,1988,YR1988,..
North Macedonia,MKD,1989,YR1989,..
North Macedonia,MKD,1990,YR1990,5470
North Macedonia,MKD,1991,YR1991,5340
North Macedonia,MKD,1992,YR1992,4990
North Macedonia,MKD,1993,YR1993,4780
North Macedonia,MKD,1994,YR1994,4840
North Macedonia,MKD,1995,YR1995,4910
North Macedonia,MKD,1996,YR1996,5030
North Macedonia,MKD,1997,YR1997,5150
North Macedonia,MKD,1998,YR1998,5360
North Macedonia,MKD,1999,YR1999,5600
North Macedonia,MKD,2000,YR2000,6010
North Macedonia,MKD,2001,YR2001,5980
North Macedonia,MKD,2002,YR2002,6230
North Macedonia,MKD,2003,YR2003,6420
North Macedonia,MKD,2004,YR2004,7040
North Macedonia,MKD,2005,YR2005,7620
North Macedonia,MKD,2006,YR2006,8550
North Macedonia,MKD,2007,YR2007,8810
North Macedonia,MKD,2008,YR2008,10290
North Macedonia,MKD,2009,YR2009,10840
North Macedonia,MKD,2010,YR2010,11120
North Macedonia,MKD,2011,YR2011,11400
North Macedonia,MKD,2012,YR2012,11580
North Macedonia,MKD,2013,YR2013,12360
North Macedonia,MKD,2014,YR2014,13120
North Macedonia,MKD,2015,YR2015,13400
North Macedonia,MKD,2016,YR2016,14220
Northern Mariana Islands,MNP,1985,YR1985,..
Northern Mariana Islands,MNP,1986,YR1986,..
Northern Mariana Islands,MNP,1987,YR1987,..
Northern Mariana Islands,MNP,1988,YR1988,..
Northern Mariana Islands,MNP,1989,YR1989,..
Northern Mariana Islands,MNP,1990,YR1990,..
Northern Mariana Islands,MNP,1991,YR1991,..
Northern Mariana Islands,MNP,1992,YR1992,..
Northern Mariana Islands,MNP,1993,YR1993,..
Northern Mariana Islands,MNP,1994,YR1994,..
Northern Mariana Islands,MNP,1995,YR1995,..
Northern Mariana Islands,MNP,1996,YR1996,..
Northern Mariana Islands,MNP,1997,YR1997,..
Northern Mariana Islands,MNP,1998,YR1998,..
Northern Mariana Islands,MNP,1999,YR1999,..
